timestamp,open,high,low,close,volume
2024-01-10,474.1600,477.4481,473.8700,476.5600,67310640
2024-01-09,471.8700,474.9300,471.3500,473.8800,65931439
2024-01-08,468.4300,474.7500,468.3000,474.6000,74879074
2024-01-05,467.4900,470.4400,466.4300,467.9200,85553758
2024-01-04,468.3000,470.9600,467.0500,467.2800,84232169
2024-01-03,470.4300,471.1900,468.1700,468.7900,103585866
2024-01-02,472.1600,473.6700,470.4900,472.6500,123007793
2023-12-29,476.4900,477.0300,473.3000,475.3100,122283149
2023-12-28,476.8800,477.5500,476.2600,476.6900,77158116
2023-12-27,475.4400,476.6600,474.8900,476.5100,63874396
2023-12-26,474.0700,476.5800,473.9900,475.6500,55386952
2023-12-22,473.8600,475.3800,471.7000,473.6500,67160419
2023-12-21,471.3300,472.9750,468.8400,472.7000,86667465
2023-12-20,473.9600,475.8950,467.8200,468.2600,102920959
2023-12-19,472.5300,474.9200,472.4500,474.8400,52024922
2023-12-18,470.9800,472.9800,469.8929,471.9700,70375285
2023-12-15,469.4900,470.7000,467.4263,469.3300,141553673
2023-12-14,472.5000,473.7300,469.2500,472.0100,119026049
2023-12-13,464.4900,470.7599,464.1200,470.5000,93277960
2023-12-12,461.6300,464.2000,460.6000,464.1000,68327617
2023-12-11,459.6900,462.1700,459.4700,461.9900,65002247
2023-12-08,457.4600,460.7450,457.2100,460.2000,83194404
2023-12-07,456.9100,458.9000,456.2900,458.2300,66995446
2023-12-06,458.8100,458.8400,454.3100,454.7600,67701116
2023-12-05,455.2600,457.5900,454.8700,456.6000,69793469
2023-12-04,455.6000,459.1206,454.3400,456.6900,72430888
2023-12-01,455.7700,459.6500,455.1600,459.1000,89183400
2023-11-30,455.4800,456.7600,453.3400,456.4000,79752700
2023-11-29,457.1500,458.3200,454.2000,454.6100,63145992
2023-11-28,454.0800,456.2700,453.5000,454.9300,62115011
2023-11-27,454.6500,455.4901,454.0799,454.4800,50505985
2023-11-24,455.0700,455.5000,454.7300,455.3000,29737375
2023-11-22,454.9800,456.3800,453.8895,455.0200,59446573
2023-11-21,453.1842,454.1310,451.9599,453.2700,49244639
2023-11-20,450.5300,455.1250,450.5200,454.2600,70055633
2023-11-17,450.2400,451.4200,449.2900,450.7900,83193902
2023-11-16,449.2200,450.5600,448.1200,450.2300,66665797
2023-11-15,450.1100,451.3800,448.8000,449.6800,77327573
2023-11-14,446.3200,450.0600,446.0900,448.7300,97176935
2023-11-13,439.2300,441.3300,438.4200,440.1900,52236068
2023-11-10,435.9800,440.9300,433.8335,440.6100,89558054
2023-11-09,438.4300,438.4700,433.4000,433.8400,83174417
2023-11-08,437.5500,438.0900,434.8700,437.2500,61746027
2023-11-07,435.6900,437.5850,434.5100,436.9300,64256114
2023-11-06,435.4700,436.1498,433.6800,435.6900,67831660
2023-11-03,433.1400,436.2900,433.0100,434.6900,100167775
2023-11-02,426.5800,430.9150,426.5600,430.7600,94938909
2023-11-01,419.2000,423.5000,418.6499,422.6600,98068115
2023-10-31,416.1800,418.5300,414.2100,418.2000,79665150
2023-10-30,413.5600,416.6800,412.2200,415.5900,86562675
2023-10-27,414.1900,414.6000,409.2100,410.6800,107367671
2023-10-26,416.4500,417.3250,411.6000,412.5500,115156761
2023-10-25,421.8900,421.9200,417.0150,417.5500,94223198
2023-10-24,422.6500,424.8200,420.7400,423.6300,78564239
2023-10-23,419.6100,424.4500,417.8000,420.4600,92035095
2023-10-20,425.9800,426.5400,421.0800,421.1900,123919874
2023-10-19,430.9500,432.8200,425.7250,426.4300,121322957
2023-10-18,434.1900,435.1800,429.0900,430.2100,93559798
2023-10-17,432.8100,438.1400,432.4500,436.0200,75324708
2023-10-16,433.8200,437.1400,433.5700,436.0400,75433194
2023-10-13,435.2100,436.4500,429.8800,431.5000,95201132
2023-10-12,436.9500,437.3350,431.2300,433.6600,81154230
2023-10-11,435.6400,436.5800,433.1800,436.3200,62451736
2023-10-10,432.9400,437.2200,432.5300,434.5400,78607268
2023-10-09,427.5800,432.8800,427.0101,432.2900,80374362
2023-10-06,421.9700,431.1250,420.6000,429.5400,113273309
2023-10-05,424.3600,425.3700,421.1701,424.5000,70142744
2023-10-04,422.0700,425.4299,420.5600,424.6600,87452968
2023-10-03,425.0600,427.3729,420.1800,421.5900,103760607
2023-10-02,426.6200,428.6000,424.4600,427.3100,83798599
2023-09-29,431.6700,431.8500,425.9100,427.4800,115111319
2023-09-28,425.4800,430.2499,424.8700,428.5200,92258308
2023-09-27,427.0900,427.6700,422.2900,426.0500,104705847
2023-09-26,429.0900,429.8200,425.0200,425.8800,96168436
2023-09-25,429.1700,432.2700,428.7200,432.2300,70874534
2023-09-22,432.4500,434.1000,429.9900,430.4200,100829684
2023-09-21,435.7000,435.9700,431.2300,431.3900,104095826
2023-09-20,444.0100,444.4350,438.4300,438.6400,82562602
2023-09-19,442.6800,443.2900,439.9400,442.7100,66514648
2023-09-18,443.0500,444.9700,442.5600,443.6300,55752213
2023-09-15,447.1400,447.4800,442.9200,443.3700,111848859
2023-09-14,449.0700,451.0800,447.7150,450.3600,83430814
2023-09-13,446.2200,447.7100,445.0793,446.5100,60199272
2023-09-12,446.9500,448.5300,445.3900,445.9900,67565422
2023-09-11,448.2400,448.7700,446.4699,448.4500,60180118
2023-09-08,444.9000,447.1100,444.5300,445.5200,62068437
2023-09-07,443.1100,445.5500,442.7500,444.8500,70355426
2023-09-06,448.4000,448.5100,443.8100,446.2200,70758512
2023-09-05,450.7300,451.0600,449.1700,449.2400,55166210
2023-09-01,453.1700,453.6700,449.6800,451.1900,58944098
2023-08-31,451.6500,452.8300,450.1600,450.3500,66084563
2023-08-30,449.5100,451.6700,448.7800,451.0100,69053911
2023-08-29,442.6500,449.4500,442.4600,449.1600,83081916
2023-08-28,442.2400,443.4000,439.9728,442.7600,61595393
2023-08-25,438.6800,441.3000,435.0000,439.9700,102325103
2023-08-24,444.6900,445.2200,436.8550,436.8900,88517272
2023-08-23,439.2500,443.6700,439.1000,443.0300,68441021
2023-08-22,441.1800,441.1800,437.5700,438.1500,65062861
2023-08-21,437.5500,440.1100,435.3200,439.3400,68718957
2023-08-18,433.3700,437.5700,433.0100,436.5000,98851960
2023-08-17,441.1600,441.4300,435.7500,436.2900,95711315
2023-08-16,442.4600,444.1800,439.5300,439.6400,80107206
2023-08-15,446.2700,446.6400,442.3000,442.8900,75707534
2023-08-14,444.7000,448.1100,444.3800,448.1100,47867441
2023-08-11,443.9700,446.7007,443.3450,445.6500,68690902
2023-08-10,448.1900,451.7000,444.7000,445.9100,93005495
2023-08-09,449.0300,449.1999,444.9600,445.7500,78789575
2023-08-08,448.0800,450.6952,445.2705,448.7500,71361324
2023-08-07,448.7100,450.8650,447.9900,450.7100,58357464
2023-08-04,450.7200,452.8950,446.2700,446.8100,100128902
2023-08-03,448.0400,450.7900,447.3700,448.8400,64419692
2023-08-02,453.2500,453.5200,449.3499,450.1300,93933369
2023-08-01,456.2700,457.2500,455.4900,456.4800,55502199
2023-07-31,457.4100,458.1600,456.0450,457.7900,62040449
2023-07-28,455.8800,457.7800,452.4918,456.9200,80011790
2023-07-27,459.0200,459.4400,451.5500,452.4900,92194375
2023-07-26,454.4700,456.9900,453.3800,455.5100,71052885
2023-07-25,453.9200,456.7350,453.8700,455.4400,55191240
2023-07-24,453.3700,455.0400,452.2980,454.2000,54023382
2023-07-21,453.9600,454.1650,452.1700,452.1800,71275618
2023-07-20,454.1700,455.1000,451.4400,452.1800,70591642
2023-07-19,455.0100,456.4300,454.1119,455.2000,65891688
2023-07-18,450.5000,454.8600,450.0484,454.1900,80744448
2023-07-17,449.1300,451.9300,449.0800,450.8400,52680221
2023-07-14,450.4750,451.3600,448.4900,449.2800,69815823
2023-07-13,447.9000,450.3800,447.4500,449.5600,72425241
2023-07-12,446.3900,447.4799,444.9100,446.0200,91924527
2023-07-11,440.4500,442.9700,439.4400,442.4600,64463752
2023-07-10,438.1800,439.8400,437.5850,439.6600,62443501
2023-07-07,438.6300,442.6400,438.3000,438.5500,86134178
2023-07-06,439.4200,440.1000,437.0600,439.6600,80658302
2023-07-05,441.9100,443.8890,441.9000,443.1300,58418432
2023-07-03,442.9200,444.0800,442.6300,443.7900,32793378
2023-06-30,441.4400,444.3000,441.1100,443.2800,104964019
2023-06-29,435.9600,438.2800,435.5400,438.1100,67882304
2023-06-28,435.0500,437.4400,434.4100,436.3900,75635976
2023-06-27,432.3500,436.8100,431.8800,436.1700,72813699
2023-06-26,432.6200,434.6100,431.1900,431.4400,72823560
2023-06-23,432.9300,435.0600,432.4700,433.2100,92074537
2023-06-22,433.9500,436.6200,433.6000,436.5100,70637175
2023-06-21,436.1600,436.9900,434.3300,434.9400,76982251
2023-06-20,437.4500,438.3700,435.0300,437.1800,76160359
2023-06-16,443.0200,443.6078,438.9700,439.4600,114165849
2023-06-15,436.3300,443.9000,436.2300,442.6000,110303091
2023-06-14,437.0100,439.0612,433.5900,437.1800,100612080
2023-06-13,435.3200,437.3300,434.6300,436.6600,95899704
2023-06-12,430.9200,433.8800,430.1700,433.8000,76256703
2023-06-09,429.9600,431.9900,428.8700,429.9000,85647268
2023-06-08,426.6200,429.6000,425.8200,429.1300,61952842
2023-06-07,428.4400,429.6200,426.1100,426.5500,85373275
2023-06-06,426.6700,428.5772,425.9900,428.0300,64022175
2023-06-05,428.2800,429.6200,426.3700,427.1000,65460158
2023-06-02,424.5000,428.7400,423.9500,427.9200,91426171
2023-06-01,418.0900,422.9200,416.7900,421.8200,88865018
2023-05-31,418.2800,419.2200,416.2200,417.8500,106350372
2023-05-30,422.0300,422.5800,418.7350,420.1800,72215960
2023-05-26,415.3300,420.7700,415.2500,420.0200,93829975
2023-05-25,414.7400,416.1600,412.4101,414.6500,90961606
2023-05-24,412.4200,412.8200,409.8795,411.0900,89213678
2023-05-23,417.0800,418.7220,413.6800,414.0900,86383493
2023-05-22,418.6400,420.3900,417.3500,418.7900,60745399
2023-05-19,420.1700,420.7200,417.3500,418.6200,103793317
2023-05-18,414.9000,419.6700,414.6700,419.2300,97177195
2023-05-17,412.3500,415.8550,410.6350,415.2300,87286957
2023-05-16,411.8600,412.8150,410.2400,410.2500,57705495
2023-05-15,412.2200,413.4300,410.2300,413.0100,54289383
2023-05-12,413.4200,413.6400,409.0700,411.5900,70481548
2023-05-11,411.9500,412.4300,409.9700,412.1300,70157064
2023-05-10,413.8800,414.5350,408.8700,412.8500,96142922
2023-05-09,411.1300,412.0900,410.6894,410.9300,49220119
2023-05-08,412.9700,413.2400,411.2800,412.7400,50046768
2023-05-05,408.9100,413.7200,408.6400,412.6300,87891791
2023-05-04,406.9300,407.2700,403.7400,405.1300,94901863
2023-05-03,411.3600,413.8700,407.7700,408.0200,91531769
2023-05-02,414.7700,414.8200,407.8200,410.8400,103998484
2023-05-01,415.4700,417.6200,415.2650,415.5100,62122254
2023-04-28,411.4900,415.9400,411.4300,415.9300,89433137
2023-04-27,407.0000,412.6900,406.7400,412.4100,92968369
2023-04-26,406.7200,407.8400,403.7800,404.3600,78319853
2023-04-25,410.5800,411.1600,406.0200,406.0800,97766721
2023-04-24,411.9900,413.0700,410.6000,412.6300,64332095
2023-04-21,412.1900,412.6800,410.1700,412.2000,73457422
2023-04-20,411.2100,413.7000,410.2700,411.8800,75840359
2023-04-19,412.2200,415.0800,412.1600,414.1400,55227330
2023-04-18,415.5800,415.7200,412.7802,414.2100,63559997
2023-04-17,412.3700,413.9600,411.0850,413.9400,65496534
2023-04-14,412.8100,415.0900,410.0600,412.4600,78161500
2023-04-13,409.1800,413.8400,407.9922,413.4700,85814754
2023-04-12,411.8700,412.1700,407.4400,408.0500,86420379
2023-04-11,410.2600,411.1800,408.9200,409.7200,59297945
2023-04-10,406.6100,409.6900,405.9700,409.6100,63681042
2023-04-06,406.7700,409.4800,405.6780,409.1900,63743345
2023-04-05,407.9100,408.7000,405.8800,407.6000,65200243
2023-04-04,411.6200,411.9200,407.2400,408.6700,66601534
2023-04-03,408.8500,411.3700,408.4400,410.9500,67391097
2023-03-31,404.6600,409.7000,404.5500,409.3900,112062624
2023-03-30,404.0900,404.3500,401.7600,403.7000,69840049
2023-03-29,399.9250,401.6000,398.6800,401.3500,77497876
2023-03-28,395.7700,396.4900,393.6900,395.6000,62871680
2023-03-27,398.1200,398.9200,395.5600,396.4900,74010408
2023-03-24,391.8410,395.8400,389.4000,395.7500,107770124
2023-03-23,395.0900,399.2900,390.3500,393.1700,119351319
2023-03-22,398.7300,402.4900,392.0700,392.1100,111746583
2023-03-21,397.2400,399.4100,395.5800,398.9100,91524248
2023-03-20,390.8000,394.1700,390.0700,393.7400,93055783
2023-03-17,393.2200,394.4000,388.5500,389.9900,140553411
2023-03-16,386.8200,396.4700,386.2900,396.1100,143753940
2023-03-15,385.8900,389.4900,383.7100,389.2800,172996933
2023-03-14,390.5000,393.4500,387.0500,391.7300,149752357
2023-03-13,381.8100,390.3900,380.6500,385.3600,157789967
2023-03-10,390.9900,393.1600,384.3200,385.9100,189252996
2023-03-09,399.7400,401.4800,390.5300,391.5600,111945322
2023-03-08,398.3900,399.7100,396.5900,398.9200,74746632
2023-03-07,404.4200,404.6700,397.6250,398.2700,108310596
2023-03-06,405.0500,407.4500,404.0100,404.4700,72795946
2023-03-03,399.7100,404.4500,399.0300,404.1900,90119952
2023-03-02,392.6800,398.6900,392.3300,397.8100,85404726
2023-03-01,395.4100,396.6900,393.3800,394.7400,99706823
2023-02-28,397.2300,399.2800,396.1500,396.2600,96438567
2023-02-27,399.8700,401.2900,396.7500,397.7300,80444736
2023-02-24,395.4200,397.2500,393.6400,396.3800,108194413
2023-02-23,401.5600,402.2000,396.2500,400.6600,96242399
2023-02-22,399.5200,401.1300,397.0200,398.5400,83742293
2023-02-21,403.0600,404.1600,398.8200,399.0900,82655924
2023-02-17,406.0600,407.5100,404.0500,407.2600,89257815
2023-02-16,408.7900,412.9100,408.1400,408.2800,76431469
2023-02-15,410.3500,414.0600,409.4700,413.9800,61685279
2023-02-14,411.2400,415.0500,408.5110,412.6400,88389313
2023-02-13,408.7200,412.9700,408.2400,412.8300,64913539
2023-02-10,405.8600,408.4400,405.0100,408.0400,70769715
2023-02-09,414.4100,414.5700,405.8100,407.0900,78694859
2023-02-08,413.1300,414.5300,409.9300,410.6500,76227462
2023-02-07,408.8700,416.4900,407.5700,415.1900,90990745
2023-02-06,409.7900,411.2900,408.1000,409.8300,60295325
2023-02-03,411.5900,416.9700,411.0900,412.3500,94736781
2023-02-02,414.8600,418.3100,412.8800,416.7800,101654463
2023-02-01,405.2110,413.6700,402.3500,410.8000,101459155
2023-01-31,401.1300,406.5300,400.7700,406.4800,86811786
2023-01-30,402.8000,405.1300,400.2800,400.5900,74202018
2023-01-27,403.6550,408.1600,403.4400,405.6800,68346180
2023-01-26,403.1300,404.9200,400.0300,404.7500,72287425
2023-01-25,395.9500,400.7000,393.5600,400.3500,84800251
2023-01-24,398.8800,401.1500,397.6400,400.2000,59524911
2023-01-23,396.7200,402.6450,395.7200,400.6300,84178797
2023-01-20,390.1000,396.0400,388.3800,395.8800,91806356
2023-01-19,389.3600,391.0800,387.2600,388.6400,86958919
2023-01-18,399.0100,400.1200,391.2800,391.4900,99632262
2023-01-17,398.4800,400.2300,397.0600,397.7700,62677281
2023-01-13,393.6200,399.1000,393.3400,398.5000,63903932
2023-01-12,396.6700,398.4850,392.4200,396.9600,90157699
2023-01-11,392.2300,395.6000,391.3800,395.5200,68881080
2023-01-10,387.2500,390.6500,386.2700,390.5800,65358094
2023-01-09,390.3700,393.7000,387.6700,387.8600,73978071
2023-01-06,382.6100,389.2500,379.4127,388.0800,104189603
2023-01-05,381.7200,381.8400,378.7600,379.3800,76970456
2023-01-04,383.1800,385.8800,380.0000,383.7600,85934098
2023-01-03,384.3700,386.4300,377.8310,380.8200,74850731
2022-12-30,380.6400,382.5800,378.4300,382.4300,84022205
2022-12-29,379.6300,384.3500,379.0800,383.4400,66970877
2022-12-28,381.3300,383.3900,376.4200,376.6600,70911520
2022-12-27,382.7900,383.1500,379.6500,381.4000,51638180
2022-12-23,379.6500,383.0600,378.0300,382.9100,59857329
2022-12-22,383.0500,386.2134,374.7700,380.7200,100120855
2022-12-21,383.2500,387.4100,382.6900,386.2300,78167369
2022-12-20,379.2300,382.2300,377.8500,380.5400,74427240
2022-12-19,383.4700,383.8200,378.2800,380.0200,79878103
2022-12-16,385.1800,386.5750,381.0400,383.2700,119857952
2022-12-15,394.3000,395.2500,387.8850,389.6300,117705889
2022-12-14,401.6100,405.5000,396.3100,399.4000,108111349
2022-12-13,410.2200,410.4900,399.0700,401.9700,123782534
2022-12-12,394.1100,398.9500,393.4120,398.9500,75405835
2022-12-09,394.9400,397.6200,393.1500,393.2800,81447733
2022-12-08,395.1400,397.3600,393.2684,396.2400,60737912
2022-12-07,392.9400,395.6400,391.9700,393.1600,65927896
2022-12-06,399.4200,399.9900,391.6400,393.8300,77972217
2022-12-05,403.9500,404.9300,398.1700,399.5900,77289815
2022-12-02,402.2500,407.8600,402.1400,406.9100,85342731
2022-12-01,408.7700,410.0000,404.7500,407.3800,76398170
2022-11-30,395.4900,407.6800,393.4800,407.6800,144566653
2022-11-29,396.0500,397.3000,393.3000,395.2300,52310039
2022-11-28,399.0900,400.8100,395.1100,395.9100,68021749
2022-11-25,401.8300,402.9100,401.5350,402.3300,30545434
2022-11-23,399.5500,402.9300,399.3100,402.4200,68261628
2022-11-22,396.6300,400.0700,395.1527,399.9000,60429025
2022-11-21,394.6400,395.8200,392.6600,394.5900,51243189
2022-11-18,397.7400,397.8100,393.0400,396.0300,92922451
2022-11-17,390.4600,394.9500,390.1400,394.2400,74496255
2022-11-16,396.7800,397.7800,394.7900,395.4500,68508454
2022-11-15,401.1500,402.3100,394.4900,398.4900,93194452
2022-11-14,396.6600,400.1799,394.8300,395.1200,71893165
2022-11-11,395.5900,399.3500,393.6100,398.5100,93839872
2022-11-10,388.0500,395.0400,385.6420,394.6900,141455847
2022-11-09,379.9300,381.1400,373.6100,374.1300,78495470
2022-11-08,381.1100,385.1200,377.7200,382.0000,84641062
2022-11-07,377.7100,380.5700,375.5300,379.9500,68286947
2022-11-04,377.0000,378.8700,370.0000,376.3500,103505182
2022-11-03,371.4650,374.2000,368.7900,371.0100,87100115
2022-11-02,383.9000,388.6300,374.7600,374.8700,126990356
2022-11-01,390.1400,390.3900,383.2900,384.5200,85407598
2022-10-31,386.4400,388.4000,385.2600,386.2100,96631258
2022-10-28,379.8700,389.5200,379.6800,389.0200,100301958
2022-10-27,383.0700,385.0000,379.3300,379.9800,81971756
2022-10-26,381.6200,387.5800,381.3500,382.0200,104087348
2022-10-25,378.7900,385.2500,378.6710,384.9200,78846348
2022-10-24,375.8900,380.0600,373.1100,378.8700,85436907
2022-10-21,365.1200,374.8000,363.5400,374.2900,131038379
2022-10-20,368.0300,372.6700,364.6100,365.4100,88283087
2022-10-19,368.9900,371.8500,365.5500,368.5000,79746863
2022-10-18,375.1300,375.4500,367.5200,371.1300,97162850
2022-10-17,364.0100,367.9799,357.2808,366.8200,93168231
2022-10-14,368.5500,370.2600,356.9600,357.6300,123737013
2022-10-13,349.2050,367.5100,348.1100,365.9700,147254518
2022-10-12,358.1700,359.8179,356.3000,356.5600,76991799
2022-10-11,358.2350,363.0300,355.7100,357.7400,92482785
2022-10-10,363.9600,364.2100,357.6700,360.0200,76042765
2022-10-07,368.9700,373.2933,360.9400,362.7900,107789498
2022-10-06,375.6200,378.7200,372.6800,373.2000,82333543
2022-10-05,373.3900,379.4600,370.9500,377.0900,88065669
2022-10-04,372.4000,378.0000,366.5677,377.9700,103602775
2022-10-03,361.0800,368.5500,359.2100,366.6100,89756479
2022-09-30,361.8000,365.9100,357.0400,357.1800,153711243
2022-09-29,366.8100,367.1100,359.7000,362.7900,112952315
2022-09-28,364.3800,372.3000,362.6000,370.5300,110802217
2022-09-27,368.0200,370.4000,360.8700,363.3800,108294074
2022-09-26,366.4100,370.2100,363.0299,364.3100,92581244
2022-09-23,370.5800,370.6200,363.2900,367.9500,122346933
2022-09-22,376.5800,377.6600,373.4400,374.2200,87465927
2022-09-21,386.1100,389.3100,377.3800,377.3900,106746554
2022-09-20,385.0600,386.1200,381.1950,384.0900,77274882
2022-09-19,382.2600,388.5500,382.1784,388.5500,73278490
2022-09-16,384.1400,386.2500,382.1100,385.5600,103084819
2022-09-15,392.9600,395.9600,388.7800,390.1200,87633840
2022-09-14,394.4700,396.2000,391.1200,394.6000,85023747
2022-09-13,401.8300,403.1000,391.9200,393.1000,122947081
2022-09-12,408.7800,411.7300,408.4600,410.9700,69256262
2022-09-09,402.7400,407.5100,402.4600,406.6000,76706918
2022-09-08,395.3900,400.8600,394.1200,400.3800,80821681
2022-09-07,390.4300,398.5900,390.2000,397.7800,70964232
2022-09-06,393.1300,394.1200,388.4200,390.7600,74798116
2022-09-02,400.2800,401.5550,390.3300,392.2400,99632149
2022-09-01,392.8900,396.7800,390.0400,396.4200,78740084
2022-08-31,399.9300,401.2400,395.0400,395.1800,76029671
2022-08-30,403.8500,404.1000,396.0000,398.2100,85652443
2022-08-29,402.2000,405.8400,401.1999,402.6300,64289165
2022-08-26,419.3900,419.9600,405.2500,405.3100,103086976
2022-08-25,415.2400,419.5600,414.0900,419.5100,50942252
2022-08-24,412.1100,415.1101,411.3900,413.6700,49177804
2022-08-23,412.9000,415.4200,411.7700,412.3500,49105249
2022-08-22,417.0500,417.2300,412.4000,413.3500,77695640
2022-08-19,424.9800,425.2600,421.2200,422.1400,68016902
2022-08-18,426.8600,428.6100,425.5000,427.8900,49023206
2022-08-17,425.9100,429.5000,424.5400,426.6500,63563394
2022-08-16,427.7300,431.7300,426.8800,429.7000,59289039
2022-08-15,424.7650,429.4100,424.7100,428.8600,54048280
2022-08-12,422.0300,427.2100,421.0300,427.1000,61694542
2022-08-11,422.9900,424.9500,419.2100,419.9900,59489704
2022-08-10,418.7800,420.1400,416.7200,419.9900,68665712
2022-08-09,412.2200,412.7500,410.2200,411.3500,44931772
2022-08-08,415.2500,417.6200,411.8300,412.9900,54025965
2022-08-05,409.6600,414.1500,409.6000,413.4700,56814929
2022-08-04,414.3700,415.0900,412.4400,414.1700,45656574
2022-08-03,410.3000,415.6800,410.0000,414.4500,67820555
2022-08-02,409.1200,413.0000,406.8200,408.0600,63435418
2022-08-01,409.1500,413.4100,408.4000,410.7700,69997471
2022-07-29,407.5800,413.0300,406.7700,411.9900,87003672
2022-07-28,401.8900,406.8000,398.1500,406.0700,73966563
2022-07-27,394.3600,402.8800,394.0500,401.0400,82342106
2022-07-26,393.8400,394.0600,389.9500,390.8900,52946393
2022-07-25,395.7500,396.4700,393.2100,395.5700,53631485
2022-07-22,398.9200,400.1800,392.7500,395.0900,72197332
2022-07-21,394.1600,398.8400,391.6300,398.7900,64903856
2022-07-20,392.4700,396.2600,391.0300,394.7700,71843769
2022-07-19,386.0800,392.8700,385.3900,392.2700,78505972
2022-07-18,388.3800,389.0900,380.6600,381.9500,63203626
2022-07-15,382.5500,385.2500,380.5400,385.1300,79060383
2022-07-14,373.6100,379.0498,371.0400,377.9100,89704819
2022-07-13,375.1000,381.9200,374.6580,378.8300,84224649
2022-07-12,383.6500,386.1600,378.9900,380.8300,62219178
2022-07-11,385.8500,386.8700,383.5000,384.2300,58366945
2022-07-08,387.2700,390.6400,385.6600,388.6700,72397765
2022-07-07,385.1200,389.8300,383.2670,388.9900,64525919
2022-07-06,382.1100,385.8700,379.6000,383.2500,70426244
2022-07-05,375.8800,381.9800,372.9000,381.9600,81437965
2022-07-01,376.5600,381.7000,373.8000,381.2400,74839729
2022-06-30,376.2400,380.6582,372.5600,377.2500,112508273
